Date,Strike Price,Maturity (days),Option Type,Premium
2023-10-16,100,60,Put,3.8917118815797096
2023-10-17,100,60,Call,2.3954685913510687
2023-10-18,100,60,Put,3.998858720512459
2023-10-19,100,60,Call,2.6275305763240127
2023-10-20,100,60,Put,3.7123596483999464
2023-10-23,100,60,Put,2.7727584428780077
2023-10-24,100,60,Call,3.923187010626471
2023-10-25,100,60,Call,4.271113722681783
2023-10-26,100,60,Call,4.578362876843734
2023-10-27,100,60,Put,2.0905295183415262
2023-10-30,100,60,Put,2.1459350111243864
2023-10-31,100,60,Call,4.95681390834347
2023-11-01,100,60,Call,4.704008759220258
2023-11-02,100,60,Put,2.1841311354947663
2023-11-03,100,60,Put,2.274061530186607
2023-11-06,100,60,Put,2.255164901306671
2023-11-07,100,60,Call,5.295667226326444
2023-11-08,100,60,Put,2.1640026519309146
2023-11-09,100,60,Put,2.0349538776838827
2023-11-10,100,60,Put,2.336441767627548
2023-11-13,100,60,Put,2.4277807328762293
2023-11-14,100,60,Put,2.210597636149032
2023-11-15,100,60,Call,4.612299414639956
2023-11-16,100,60,Put,2.402977503963534
2023-11-17,100,60,Call,4.0612579388090495
2023-11-20,100,60,Put,2.4038253008077675
2023-11-21,100,60,Call,4.055466236876953
2023-11-22,100,60,Call,4.125592693483227
2023-11-23,100,60,Call,4.1442358899791145
2023-11-24,100,60,Call,3.953445402040437
2023-11-27,100,60,Put,2.188473086672083
2023-11-28,100,60,Put,2.0679276139917846
2023-11-29,100,60,Call,4.194387162454753
2023-11-30,100,60,Call,4.25668944503019
2023-12-01,100,60,Call,4.059614969972458
2023-12-04,100,60,Call,4.325786413331933
2023-12-05,100,60,Call,4.087149083178737
2023-12-06,100,60,Put,2.5493515337938604
2023-12-07,100,60,Put,2.4418262265050004
2023-12-08,100,60,Call,4.4922604349267345
2023-12-11,100,60,Call,4.123077142048992
2023-12-12,100,60,Put,2.570573160528525
2023-12-13,100,60,Call,3.8911643513382543
2023-12-14,100,60,Put,2.8082970062782877
2023-12-15,100,60,Call,4.234979537669737
2023-12-18,100,60,Put,2.3447450760829653
2023-12-19,100,60,Put,2.6001574927909843
2023-12-20,100,60,Call,4.268756459279345
2023-12-21,100,60,Put,2.0014108315959334
2023-12-22,100,60,Call,5.326067681751752
2023-12-25,100,60,Call,4.8098743096272685
2023-12-26,100,60,Call,4.65530476617176
2023-12-27,100,60,Put,1.9382841049637491
2023-12-28,100,60,Put,2.0612909658580634
2023-12-29,100,60,Put,1.9790076265537806
2023-01-02,100,90,Call,4.201468853646702
2023-01-03,100,90,Call,4.3423268461256725
2023-01-04,100,90,Call,4.308375942577435
2023-01-05,100,90,Call,4.494297202040741
2023-01-06,100,90,Call,4.9451342725595495
2023-01-09,100,90,Call,4.879474772671131
2023-01-10,100,90,Put,3.230311653789343
2023-01-11,100,90,Call,5.302548210751759
2023-01-12,100,90,Put,2.7501183453929343
2023-01-13,100,90,Call,5.4070542069835525
2023-01-16,100,90,Call,5.5870133275901
2023-01-17,100,90,Call,5.442430877446121
2023-01-18,100,90,Put,2.9046094986462876
2023-01-19,100,90,Put,2.8537894356852362
2023-01-20,100,90,Put,3.241964861906162
2023-01-23,100,90,Put,3.6193864719293956
2023-01-24,100,90,Put,3.7456260716260488
2023-01-25,100,90,Call,3.8958142370749655
2023-01-26,100,90,Call,3.9818008366573494
2023-01-27,100,90,Put,4.120510145710398
2023-01-30,100,90,Put,4.4745561073254265
2023-01-31,100,90,Put,4.099556023896817
2023-02-01,100,90,Call,3.7206786345392686
2023-02-02,100,90,Call,3.7416071043138146
2023-02-03,100,90,Call,3.3980850669069866
2023-02-06,100,90,Put,4.627399471892346
2023-02-07,100,90,Call,3.3041801314608463
2023-02-08,100,90,Call,3.048667090069266
2023-02-09,100,90,Put,4.79239237938733
2023-02-10,100,90,Call,3.006544650886653
2023-02-13,100,90,Put,5.027973196815104
2023-02-14,100,90,Call,2.823819534761654
2023-02-15,100,90,Put,4.679418097207467
2023-02-16,100,90,Call,3.230640280173276
2023-02-17,100,90,Call,2.999272636345964
2023-02-20,100,90,Call,3.1844734123997895
2023-02-21,100,90,Call,2.9206581859507637
2023-02-22,100,90,Put,5.000238237236012
2023-02-23,100,90,Put,5.553361776429547
2023-02-24,100,90,Put,5.944098950767568
2023-02-27,100,90,Put,5.879880204332643
2023-02-28,100,90,Call,2.5050813781226395
2023-03-01,100,90,Put,5.599822240556598
2023-03-02,100,90,Call,2.5217213158939344
2023-03-03,100,90,Call,2.4675735815934914
2023-03-06,100,90,Call,2.2031542033523266
2023-03-07,100,90,Put,9.103033024461304
2023-03-08,100,90,Call,4.719593676963939
2023-03-09,100,90,Call,2.1899886823543113
2023-03-10,100,90,Put,6.069183173253187
2023-03-13,100,90,Call,4.655248671038322
2023-03-14,100,90,Call,4.724681553898677
2023-03-15,100,90,Put,9.3187970082518
2023-03-16,100,90,Call,4.516427214132953
2023-03-17,100,90,Put,9.328077338909722
2023-03-20,100,90,Put,6.305152667571953
2023-03-21,100,90,Put,6.01323410065752
2023-03-22,100,90,Put,6.266681348694242
2023-03-23,100,90,Put,6.358239790945291
2023-03-24,100,90,Put,6.250044230566552
2023-03-27,100,90,Call,2.324777614332099
2023-03-28,100,90,Call,2.242312360757836
2023-03-29,100,90,Call,2.2126206682315868
2023-03-30,100,90,Put,9.193453750747324
2023-03-31,100,90,Put,9.518607484711374
2023-04-03,100,90,Call,4.670669612297573
2023-04-04,100,90,Put,6.161188653688676
2023-04-05,100,90,Put,6.178547576565876
2023-04-06,100,90,Call,2.3717998532886995
2023-04-07,100,90,Put,5.754818609501093
2023-04-10,100,90,Call,2.326024680951555
2023-04-11,100,90,Call,2.3947774023776773
2023-04-12,100,90,Put,5.373806335600378
2023-04-13,100,90,Put,5.379579651024912
2023-04-14,100,90,Call,3.0195213719579854
2023-04-17,100,90,Put,5.6782500405853895
2023-04-18,100,90,Put,5.433207223601542
2023-04-19,100,90,Call,2.6729579522790203
2023-04-20,100,90,Put,5.485520635711325
2023-04-21,100,90,Call,2.6380773026825324
2023-04-24,100,90,Call,2.268848737756727
2023-04-25,100,90,Put,6.103592804864718
2023-04-26,100,90,Put,5.989693662453099
2023-04-27,100,90,Put,5.544311502038205
2023-04-28,100,90,Put,5.692185114287469
2023-05-01,100,90,Put,5.929531875474034
2023-05-02,100,90,Call,2.24789636454458
2023-05-03,100,90,Put,5.795648410365665
2023-05-04,100,90,Call,2.4806042365839858
2023-05-05,100,90,Call,2.384829783173231
2023-05-08,100,90,Call,2.4834410483881513
2023-05-09,100,90,Call,2.5048477871181873
2023-05-10,100,90,Put,5.368525802391872
2023-05-11,100,90,Call,2.5620443003569804
2023-05-12,100,90,Call,2.5022176695431213
2023-05-15,100,90,Put,5.771111732169231
2023-05-16,100,90,Put,6.211239344379301
2023-05-17,100,90,Call,2.2264035599382552
2023-05-18,100,90,Put,6.030330371416959
2023-05-19,100,90,Put,6.023967732494519
2023-05-22,100,90,Put,6.090877011744453
2023-05-23,100,90,Put,9.234767262924876
2023-05-24,100,90,Call,4.629279818165287
2023-05-25,100,90,Call,4.563449012259021
2023-05-26,100,90,Call,4.407893484425415
2023-05-29,100,90,Put,9.695711119491413
2023-05-30,100,90,Put,9.578375133224128
2023-05-31,100,90,Put,6.320392663654509
2023-06-01,100,90,Put,6.261111008697313
2023-06-02,100,90,Put,6.176461337198013
2023-06-05,100,90,Call,2.1816566672711986
2023-06-06,100,90,Put,9.466160240094858
2023-06-07,100,90,Call,4.5396217530293725
2023-06-08,100,90,Put,9.44810048457186
2023-06-09,100,90,Put,5.997940511376591
2023-06-12,100,90,Put,6.051794721541157
2023-06-13,100,90,Call,2.3192913935281894
2023-06-14,100,90,Call,2.3158800410387883
2023-06-15,100,90,Call,2.1152876052246903
2023-06-16,100,90,Put,5.959253460410821
2023-06-19,100,90,Put,5.72874360649795
2023-06-20,100,90,Call,2.6128451103459085
2023-06-21,100,90,Put,5.754592004867156
2023-06-22,100,90,Call,2.717281179594387
2023-06-23,100,90,Put,5.7449310447182285
2023-06-26,100,90,Put,5.5669925915828955
2023-06-27,100,90,Put,4.940798601696777
2023-06-28,100,90,Put,5.212510157826735
2023-06-29,100,90,Call,2.696631562062059
2023-06-30,100,90,Put,5.336356919871655
2023-07-03,100,90,Put,5.477014130256819
2023-07-04,100,90,Put,5.932144213248819
2023-07-05,100,90,Put,5.906661731078501
2023-07-06,100,90,Call,2.163776385462885
2023-07-07,100,90,Call,2.248683017700266
2023-07-10,100,90,Call,2.093749090167627
2023-07-11,100,90,Call,2.3673975519184722
2023-07-12,100,90,Put,6.108442261527962
2023-07-13,100,90,Call,2.1770691400291007
2023-07-14,100,90,Put,5.9489329084915425
2023-07-17,100,90,Put,6.322764942497301
2023-07-18,100,90,Call,2.1526591588462445
2023-07-19,100,90,Put,5.8430640642421
2023-07-20,100,90,Call,2.10720153579064
2023-07-21,100,90,Put,6.268315604903087
2023-07-24,100,90,Call,2.188178433347673
2023-07-25,100,90,Call,2.3289461028173264
2023-07-26,100,90,Call,2.1160026499661413
2023-07-27,100,90,Call,4.5843356606190255
2023-07-28,100,90,Call,4.6933189378361675
2023-07-31,100,90,Put,9.173929622605293
2023-08-01,100,90,Call,4.8127628290615405
2023-08-02,100,90,Put,6.260186034454179
2023-08-03,100,90,Call,4.750171323927759
2023-08-04,100,90,Call,4.801514231367648
2023-08-07,100,90,Call,2.127248541698723
2023-08-08,100,90,Put,9.222441872646527
2023-08-09,100,90,Put,5.930387937550044
2023-08-10,100,90,Call,2.4238371600191684
2023-08-11,100,90,Put,6.139726839958399
2023-08-14,100,90,Put,5.934524602580531
2023-08-15,100,90,Put,6.22826236113891
2023-08-16,100,90,Call,2.3035286365096965
2023-08-17,100,90,Call,2.5209232345535
2023-08-18,100,90,Put,5.87014737787522
2023-08-21,100,90,Put,5.57924354913883
2023-08-22,100,90,Put,5.454336230199338
2023-08-23,100,90,Call,2.807301042871906
2023-08-24,100,90,Call,3.222088919514867
2023-08-25,100,90,Put,4.750302620774626
2023-08-28,100,90,Put,4.950899656053181
2023-08-29,100,90,Put,5.194352941323245
2023-08-30,100,90,Call,2.65964223721668
2023-08-31,100,90,Call,2.6474719183152473
2023-09-01,100,90,Put,5.337818108685063
2023-09-04,100,90,Put,5.254403137418237
2023-09-05,100,90,Put,5.0179371704847355
2023-09-06,100,90,Call,2.9610693274689055
2023-09-07,100,90,Put,4.612515576827661
2023-09-08,100,90,Call,3.2308716942084104
2023-09-11,100,90,Call,3.8961940102966395
2023-09-12,100,90,Put,3.8288710207961287
2023-09-13,100,90,Put,4.0311212706220445
2023-09-14,100,90,Put,4.293642260553867
2023-09-15,100,90,Call,3.703652197154895
2023-09-18,100,90,Call,3.651954945434305
2023-09-19,100,90,Call,3.835746275663361
2023-09-20,100,90,Call,3.9622995674436936
2023-09-21,100,90,Put,3.934902219059623
2023-09-22,100,90,Call,3.7344699741231864
2023-09-25,100,90,Call,3.370222348911078
2023-09-26,100,90,Put,4.632852900264929
2023-09-27,100,90,Call,3.474835318624443
2023-09-28,100,90,Call,3.530178254799388
2023-09-29,100,90,Call,3.2409134600520204
2023-10-02,100,90,Call,3.2842456741025003
2023-10-03,100,90,Call,3.377552016576658
2023-10-04,100,90,Call,3.177847594093535
2023-10-05,100,90,Put,4.695775103164635
2023-10-06,100,90,Put,4.676058189255116
2023-10-09,100,90,Call,2.983101588994437
2023-10-10,100,90,Put,4.879186373029292
2023-10-11,100,90,Put,4.723365573541216
2023-10-12,100,90,Put,4.434318651169804
2023-10-13,100,90,Put,4.163092601836503
2023-10-16,100,90,Call,3.3786322852230413
2023-10-17,100,90,Call,3.1667420902956493
2023-10-18,100,90,Put,4.612932029692132
2023-10-19,100,90,Put,4.474231074626054
2023-10-20,100,90,Put,4.337652755651334
2023-10-23,100,90,Call,4.561702132758185
2023-10-24,100,90,Call,4.731946985430653
2023-10-25,100,90,Put,3.0483114887313008
2023-10-26,100,90,Call,5.380748873796378
2023-10-27,100,90,Call,5.595570778877118
2023-10-30,100,90,Call,5.4984889388651155
2023-10-31,100,90,Call,5.751712106742154
2023-11-01,100,90,Put,2.7791042873073835
2023-11-02,100,90,Call,5.433142491707237
2023-11-03,100,90,Put,2.914268058310917
2023-11-06,100,90,Call,5.314884770436237
2023-11-07,100,90,Call,6.081992088594646
2023-11-08,100,90,Call,5.467421273048899
2023-11-09,100,90,Call,5.695805176142066
2023-11-10,100,90,Put,2.978027039327344
2023-11-13,100,90,Call,5.0438671355307605
2023-11-14,100,90,Call,5.388593385023569
2023-11-15,100,90,Call,5.414114671863231
2023-11-16,100,90,Put,3.0457674693869166
2023-11-17,100,90,Put,3.191134636237692
2023-11-20,100,90,Put,3.0466289003381704
2023-11-21,100,90,Call,4.863721316585256
2023-11-22,100,90,Call,4.933407057918608
2023-11-23,100,90,Put,3.133618962363009
2023-11-24,100,90,Call,4.762128656624434
2023-11-27,100,90,Call,5.425793534600174
2023-11-28,100,90,Call,5.635981581274287
2023-11-29,100,90,Call,5.0016580166227556
2023-11-30,100,90,Call,5.0633763069919056
2023-12-01,100,90,Call,4.867847235199918
2023-12-04,100,90,Put,3.0124964313431946
2023-12-05,100,90,Call,4.895219480397714
2023-12-06,100,90,Call,4.865582294244838
2023-12-07,100,90,Call,5.022763919847236
2023-12-08,100,90,Call,5.295998281065735
2023-12-11,100,90,Call,4.930909318315031
2023-12-12,100,90,Put,3.2152639237870417
2023-12-13,100,90,Put,3.3135558995547783
2023-12-14,100,90,Put,3.453185510411977
2023-12-15,100,90,Put,3.0722903537698514
2023-12-18,100,90,Call,5.171474088716536
2023-12-19,100,90,Call,4.793888963454243
2023-12-20,100,90,Put,3.0498682451788284
2023-12-21,100,90,Put,2.632458068013541
2023-12-22,100,90,Call,6.1115474627857935
2023-12-25,100,90,Put,2.7179494135875473
2023-12-26,100,90,Call,5.45636680328807
2023-12-27,100,90,Call,5.877426559202149
2023-12-28,100,90,Call,5.64793871620018
2023-12-29,100,90,Put,2.6090537982736066
2023-01-02,110,30,Put,10.81138320067086
2023-01-03,110,30,Call,1.0417163803140213
2023-01-04,110,30,Call,1.0296666650641377
2023-01-05,110,30,Put,10.383333061744949
2023-01-06,110,30,Call,1.2640097269540718
2023-01-09,110,30,Put,9.854920699342472
2023-01-10,110,30,Call,1.214461860476714
2023-01-11,110,30,Put,9.314485785385301
2023-01-12,110,30,Call,1.5037806632108968
2023-01-13,110,30,Put,9.186828980259804
2023-01-16,110,30,Put,8.972051102555938
2023-01-17,110,30,Put,9.14411019442791
2023-01-18,110,30,Put,9.31832611089989
2023-01-19,110,30,Call,1.4343871338043215
2023-01-20,110,30,Call,1.2083618560081142
2023-01-23,110,30,Put,10.651671169818968
2023-01-24,110,30,Put,10.874860027759382
2023-01-25,110,30,Call,0.8873447542277226
2023-01-26,110,30,Call,0.9163767471443514
2023-01-27,110,30,Call,0.8395969118643016
2023-01-30,110,30,Put,12.104892770371066
2023-01-31,110,30,Put,11.483871363037707
2023-02-01,110,30,Call,0.8292559385211344
2023-02-02,110,30,Put,11.536663898826617
2023-02-03,110,30,Call,0.7259788746151354
2023-02-06,110,30,Put,12.351557197643885
2023-02-07,110,30,Call,0.6968374337972776
2023-02-08,110,30,Put,12.781027569023422
2023-02-09,110,30,Call,0.6454526275109469
2023-02-10,110,30,Put,12.863772592799407
2023-02-13,110,30,Call,0.5899332178907155
2023-02-14,110,30,Put,13.23380282524569
2023-02-15,110,30,Call,0.674154309367367
2023-02-16,110,30,Call,0.6743104873902048
2023-02-17,110,30,Call,0.6051473025918757
2023-02-20,110,30,Call,0.6603016489653779
2023-02-21,110,30,Call,0.5822454691474945
2023-02-22,110,30,Call,0.5961823320514004
2023-02-23,110,30,Put,13.777423217330067
2023-02-24,110,30,Call,0.41916568677709876
2023-02-27,110,30,Put,14.255848301313534
2023-02-28,110,30,Put,13.927477274169235
2023-03-01,110,30,Put,13.846202937703282
2023-03-02,110,30,Put,13.889584564473367
2023-03-03,110,30,Call,0.45634300794855776
2023-03-06,110,30,Call,0.3878269963729828
2023-03-07,110,30,Call,0.35808891127014597
2023-03-08,110,30,Call,0.3403168513673558
2023-03-09,110,30,Put,14.685446711248247
2023-03-10,110,30,Put,14.52815564200921
2023-03-13,110,30,Put,15.29489408042349
2023-03-14,110,30,Put,15.145406292486058
2023-03-15,110,30,Put,15.307878680443153
2023-03-16,110,30,Put,15.599173496458661
2023-03-17,110,30,Call,0.32580163231799997
2023-03-20,110,30,Call,0.3673133237182453
2023-03-21,110,30,Call,0.40866159414488834
2023-03-22,110,30,Call,0.37249781192842235
2023-03-23,110,30,Call,0.36028446732024033
2023-03-24,110,30,Put,14.78505748769966
2023-03-27,110,30,Call,0.41887528126245854
2023-03-28,110,30,Call,0.3977356303113506
2023-03-29,110,30,Put,14.628241192394043
2023-03-30,110,30,Put,15.10665912545602
2023-03-31,110,30,Call,0.30071319354532466
2023-04-03,110,30,Put,15.261540053496276
2023-04-04,110,30,Call,0.38711739847502
2023-04-05,110,30,Call,0.3846703482754279
2023-04-06,110,30,Put,14.238374804196738
2023-04-07,110,30,Put,14.073948618911189
2023-04-10,110,30,Put,14.348326993182809
2023-04-11,110,30,Put,14.18381099074442
2023-04-12,110,30,Put,13.50930764583127
2023-04-13,110,30,Call,0.5167199978581678
2023-04-14,110,30,Put,12.838182959483888
2023-04-17,110,30,Call,0.4623519166734429
2023-04-18,110,30,Put,13.598417646482346
2023-04-19,110,30,Call,0.5121121339213612
2023-04-20,110,30,Put,13.676556305178693
2023-04-21,110,30,Put,13.629996274867167
2023-04-24,110,30,Call,0.4044979374196256
2023-04-25,110,30,Call,0.3953562256741403
2023-04-26,110,30,Put,14.414247231722754
2023-04-27,110,30,Call,0.4859181840070157
2023-04-28,110,30,Put,13.98223007949278
2023-05-01,110,30,Put,14.327618456857834
2023-05-02,110,30,Put,14.539986195314356
2023-05-03,110,30,Put,14.133514250579765
2023-05-04,110,30,Call,0.45981589908124576
2023-05-05,110,30,Put,14.207382365643468
2023-05-08,110,30,Put,13.977055193485313
2023-05-09,110,30,Call,0.46630097051256136
2023-05-10,110,30,Call,0.5188623250412974
2023-05-11,110,30,Put,13.798572626772767
2023-05-12,110,30,Call,0.4655959307061188
2023-05-15,110,30,Put,14.097739340156565
2023-05-16,110,30,Call,0.3801064861593648
2023-05-17,110,30,Call,0.39369994396359864
2023-05-18,110,30,Call,0.4061078498878459
2023-05-19,110,30,Put,14.463438217564658
2023-05-22,110,30,Put,14.559135504424404
2023-05-23,110,30,Put,15.173100581522348
2023-05-24,110,30,Put,15.351261684830533
2023-05-25,110,30,Put,15.495287370304652
2023-05-26,110,30,Call,0.2839314893038427
2023-05-29,110,30,Put,15.906528475415115
2023-05-30,110,30,Put,15.72119132165713
2023-05-31,110,30,Call,0.3652807632537103
2023-06-01,110,30,Put,14.800677081515417
2023-06-02,110,30,Call,0.38496356743260485
2023-06-05,110,30,Put,14.70662391388818
2023-06-06,110,30,Put,15.54307737238392
2023-06-07,110,30,Put,15.547823041316306
2023-06-08,110,30,Put,15.514332418285363
2023-06-09,110,30,Call,0.4109606562572896
2023-06-12,110,30,Put,14.503291016790357
2023-06-13,110,30,Call,0.41745750220163735
2023-06-14,110,30,Put,14.372924556182355
2023-06-15,110,30,Put,14.877617466190273
2023-06-16,110,30,Call,0.41683861320325377
2023-06-19,110,30,Put,14.035816112854192
2023-06-20,110,30,Call,0.49556286258352245
2023-06-21,110,30,Call,0.4494779628010033
2023-06-22,110,30,Call,0.5244332585402258
2023-06-23,110,30,Call,0.45108544390493854
2023-06-26,110,30,Put,13.797627107407394
2023-06-27,110,30,Put,12.846681756639128
2023-06-28,110,30,Put,13.26521919657786
2023-06-29,110,30,Call,0.5186805049027914
2023-06-30,110,30,Call,0.5251527818595498
2023-07-03,110,30,Put,13.663871854056097
2023-07-04,110,30,Call,0.4210112674670601
2023-07-05,110,30,Put,14.2945914248711
2023-07-06,110,30,Call,0.3779475222487694
2023-07-07,110,30,Put,14.53803053032182
2023-07-10,110,30,Call,0.3605900534538282
2023-07-11,110,30,Call,0.42994439230673187
2023-07-12,110,30,Put,14.584186154247831
2023-07-13,110,30,Put,14.718310980892738
2023-07-14,110,30,Put,14.355594259990824
2023-07-17,110,30,Put,14.887488488750293
2023-07-18,110,30,Put,14.780824177654509
2023-07-19,110,30,Call,0.43504211276268734
2023-07-20,110,30,Call,0.36390333846267175
2023-07-21,110,30,Call,0.3722760030032113
2023-07-24,110,30,Put,14.69004237750815
2023-07-25,110,30,Call,0.41995360710525986
2023-07-26,110,30,Call,0.3660764720787686
2023-07-27,110,30,Put,15.449413681939717
2023-07-28,110,30,Call,0.3353346497619283
2023-07-31,110,30,Call,0.34759221181658795
2023-08-01,110,30,Put,14.958280172338604
2023-08-02,110,30,Put,14.79937201230588
2023-08-03,110,30,Put,15.090968060980472
2023-08-04,110,30,Put,14.98202340420923
2023-08-07,110,30,Call,0.3688595253022484
2023-08-08,110,30,Call,0.34058449686337333
2023-08-09,110,30,Call,0.42128313788813365
2023-08-10,110,30,Put,14.11539128704419
2023-08-11,110,30,Put,14.62872906910313
2023-08-14,110,30,Call,0.42064308577543486
2023-08-15,110,30,Call,0.377752876428346
2023-08-16,110,30,Put,14.402987462508207
2023-08-17,110,30,Call,0.4706180961999795
2023-08-18,110,30,Call,0.4307237008553937
2023-08-21,110,30,Put,13.815768041174366
2023-08-22,110,30,Put,13.63001521970952
2023-08-23,110,30,Call,0.5497651715306535
2023-08-24,110,30,Put,12.449714908590252
2023-08-25,110,30,Put,12.547382621858901
2023-08-28,110,30,Put,12.862413532965093
2023-08-29,110,30,Put,13.237543330133235
2023-08-30,110,30,Call,0.5084302424457476
2023-08-31,110,30,Call,0.5050730285052758
2023-09-01,110,30,Put,13.455118028414716
2023-09-04,110,30,Call,0.5415620662113074
2023-09-05,110,30,Call,0.5921859847668429
2023-09-06,110,30,Call,0.5939796939101374
2023-09-07,110,30,Put,12.327691991294543
2023-09-08,110,30,Put,12.433320408443237
2023-09-11,110,30,Call,0.8874722405438433
2023-09-12,110,30,Call,0.9446081932286994
2023-09-13,110,30,Put,11.367940685415192
2023-09-14,110,30,Put,11.808204870223932
2023-09-15,110,30,Put,11.599751383365003
2023-09-18,110,30,Call,0.8068472916060738
2023-09-19,110,30,Call,0.8672632380042558
2023-09-20,110,30,Put,11.179910933725466
2023-09-21,110,30,Put,11.20349665265637
2023-09-22,110,30,Call,0.8337791595030275
2023-09-25,110,30,Call,0.7172884285957561
2023-09-26,110,30,Put,12.360293132294672
2023-09-27,110,30,Call,0.7501077041667124
2023-09-28,110,30,Call,0.7676788630503832
2023-09-29,110,30,Put,12.414619671665577
2023-10-02,110,30,Call,0.6907053921077306
2023-10-03,110,30,Put,12.164687551863281
2023-10-04,110,30,Call,0.6582995774353435
2023-10-05,110,30,Call,0.6699103300425815
2023-10-06,110,30,Call,0.6750298533852455
2023-10-09,110,30,Call,0.6004113598541299
2023-10-10,110,30,Put,12.75042634690827
2023-10-11,110,30,Call,0.6628203939051769
2023-10-12,110,30,Call,0.7415767705006076
2023-10-13,110,30,Put,11.5907599367886
2023-10-16,110,30,Call,0.7199076192658165
2023-10-17,110,30,Call,0.6549486880499877
2023-10-18,110,30,Put,12.328360190066746
2023-10-19,110,30,Call,0.730087772782614
2023-10-20,110,30,Call,0.7702787401388225
2023-10-23,110,30,Put,10.288144583021634
2023-10-24,110,30,Call,1.1836041413260574
2023-10-25,110,30,Put,9.596884406732528
2023-10-26,110,30,Put,9.21875472007578
2023-10-27,110,30,Put,8.961992530471946
2023-10-30,110,30,Call,1.4816426548072847
2023-10-31,110,30,Call,1.585453150165261
2023-11-01,110,30,Put,9.070135631503248
2023-11-02,110,30,Put,9.155302386424324
2023-11-03,110,30,Call,1.395816204525925
2023-11-06,110,30,Put,9.299301234689395
2023-11-07,110,30,Call,1.7247548420443621
2023-11-08,110,30,Call,1.469086960196865
2023-11-09,110,30,Call,1.5623089508166927
2023-11-10,110,30,Call,1.3565869901363143
2023-11-13,110,30,Put,9.6402501317054
2023-11-14,110,30,Call,1.4374078148057343
2023-11-15,110,30,Call,1.4476361868573733
2023-11-16,110,30,Call,1.3164408498229783
2023-11-17,110,30,Put,9.868171543811542
2023-11-20,110,30,Call,1.3159401483941693
2023-11-21,110,30,Put,9.875819132912298
2023-11-22,110,30,Put,9.783812610500462
2023-11-23,110,30,Put,9.759566975340164
2023-11-24,110,30,Call,1.1948694642498339
2023-11-27,110,30,Call,1.4523257852027704
2023-11-28,110,30,Call,1.5376840829564529
2023-11-29,110,30,Call,1.2856522441760454
2023-11-30,110,30,Put,9.615178653808314
2023-12-01,110,30,Call,1.2346363316482858
2023-12-04,110,30,Put,9.527999242817174
2023-12-05,110,30,Call,1.24501029078003
2023-12-06,110,30,Call,1.2337793573743774
2023-12-07,110,30,Call,1.293768162302971
2023-12-08,110,30,Call,1.4005239800098046
2023-12-11,110,30,Put,9.78709093819161
2023-12-12,110,30,Put,9.913481666405403
2023-12-13,110,30,Call,1.1717150030724461
2023-12-14,110,30,Put,10.352631071163955
2023-12-15,110,30,Put,9.642809051126022
2023-12-18,110,30,Put,9.477768139014628
2023-12-19,110,30,Call,1.206766164061829
2023-12-20,110,30,Put,9.59987065442887
2023-12-21,110,30,Put,8.773932111341765
2023-12-22,110,30,Call,1.7374334396857094
2023-12-25,110,30,Call,1.526201157465085
2023-12-26,110,30,Put,9.127349663441791
2023-12-27,110,30,Put,8.638200155414182
2023-12-28,110,30,Put,8.900737173691226
2023-12-29,110,30,Put,8.726008187500057
2023-01-02,110,60,Put,11.950192109362561
2023-01-03,110,60,Call,2.3849084141511483
2023-01-04,110,60,Call,2.3671340189854106
2023-01-05,110,60,Call,2.4646191093082344
2023-01-06,110,60,Put,11.02665594678291
2023-01-09,110,60,Call,2.667796607946851
2023-01-10,110,60,Put,11.180161904419649
2023-01-11,110,60,Call,2.8929875221528505
2023-01-12,110,60,Call,3.0273713711457333
2023-01-13,110,60,Put,10.510605524353807
2023-01-16,110,60,Call,3.0456663343651655
2023-01-17,110,60,Put,10.472652510884188
2023-01-18,110,60,Call,2.891320824931494
2023-01-19,110,60,Put,10.53864622734271
2023-01-20,110,60,Put,11.19946312154336
2023-01-23,110,60,Call,2.367352284469874
2023-01-24,110,60,Put,12.006374084621228
2023-01-25,110,60,Call,2.1520614612760944
2023-01-26,110,60,Put,12.2491805747663
2023-01-27,110,60,Call,2.077548482878573
2023-01-30,110,60,Call,1.9012022688985226
2023-01-31,110,60,Call,2.0886605973090298
2023-02-01,110,60,Put,12.622989773221377
2023-02-02,110,60,Put,12.592240456716652
2023-02-03,110,60,Put,13.116068184424805
2023-02-06,110,60,Put,13.31449750746252
2023-02-07,110,60,Call,1.8462127420671095
2023-02-08,110,60,Call,1.7148536682089102
2023-02-09,110,60,Call,1.759281626162263
2023-02-10,110,60,Call,1.6932301516050146
2023-02-13,110,60,Call,1.6627605640366028
2023-02-14,110,60,Call,1.5995088234361994
2023-02-15,110,60,Put,13.388282538626015
2023-02-16,110,60,Call,1.8083689932305838
2023-02-17,110,60,Call,1.6894978511475607
2023-02-20,110,60,Call,1.784627480346824
2023-02-21,110,60,Put,13.921939202862248
2023-02-22,110,60,Put,13.83627106593849
2023-02-23,110,60,Put,14.582990053742833
2023-02-24,110,60,Call,1.3444303716085813
2023-02-27,110,60,Call,1.364196483319727
2023-02-28,110,60,Put,14.716954668297461
2023-03-01,110,60,Call,1.4545518627293106
2023-03-02,110,60,Put,14.68311526320224
2023-03-03,110,60,Put,14.793911744280607
2023-03-06,110,60,Put,15.36541915731577
2023-03-07,110,60,Call,1.220146355351071
2023-03-08,110,60,Call,1.1826223800735605
2023-03-09,110,60,Put,15.395313489095827
